,userId,projectName,totalHoursWorked,techUsed,performance,Domain
1761,66123863c478ba97b06a6fcd,PipelinePro,144,Python,good,Full Stack
1762,66123863c478ba97b06a6fce,DataPulse,90,Python,excellent,Full Stack
1763,66123863c478ba97b06a6fce,AnalyzeStream,65,Tableau,excellent,Data
1764,66123863c478ba97b06a6fcf,AnalyzeByte,119,Power BI,excellent,Full Stack
1765,66123863c478ba97b06a6fcf,CodeCanvas,95,Python,average,Full Stack
1766,66123863c478ba97b06a6fd0,DataPulse,130,AWS Lambda,excellent,Data
1767,66123863c478ba97b06a6fd0,InsightStream,65,Power BI,excellent,Data
1768,66123863c478ba97b06a6fd1,DataDynamo,52,SQL,excellent,Data
1769,66123863c478ba97b06a6fd1,CodeCanvas,90,Javascript,good,Data
1770,66123863c478ba97b06a6fd2,DevForge,70,Tableau,average,Data
1771,66123863c478ba97b06a6fd2,FullAnalytica,141,Angular,excellent,Full Stack
1772,66123863c478ba97b06a6fd3,AnalyzeByte,84,Angular,excellent,Full Stack
1773,66123863c478ba97b06a6fd3,InsightBuilder,91,ADF,good,Data
1774,66123863c478ba97b06a6fd4,AnalyzeStack,144,Tableau,excellent,Full Stack
1775,66123863c478ba97b06a6fd4,DataSculptor,145,Python,average,Data
1776,66123863c478ba97b06a6fd5,DataByteForge,136,AWS Lambda,excellent,Data
1777,66123863c478ba97b06a6fd5,DataDynamo,147,React,average,Data
1778,66123863c478ba97b06a6fd6,StreamSculpt,109,AWS Lambda,average,Data
1779,66123863c478ba97b06a6fd6,DataHorizon,101,ADF,excellent,Data
1780,66123863c478ba97b06a6fd7,ByteBridgeX,54,Snowflake,average,Full Stack
1781,66123863c478ba97b06a6fd7,DataVista,132,Tableau,excellent,Data
1782,66123863c478ba97b06a6fd8,CodeCompass,100,Snowflake,average,Data
1783,66123863c478ba97b06a6fd8,TechTrek,128,Power BI,average,Data
1784,66123863c478ba97b06a6fd9,DataDynamo,73,SQL,good,Full Stack
1785,66123863c478ba97b06a6fd9,PixelPulse,91,Python,average,Data
1786,66123864c478ba97b06a6fda,AnalyticsPulse,105,Power BI,good,Data
1787,66123864c478ba97b06a6fda,ETLGenius,140,SQL,average,Full Stack
1788,66123864c478ba97b06a6fdb,AnalyzeByte,128,SQL,good,Full Stack
1789,66123864c478ba97b06a6fdb,AnalyticsPulse,96,Alteryx,good,Data
1790,66123864c478ba97b06a6fdc,TechTrek,83,SQL,average,Data
1791,66123864c478ba97b06a6fdc,StackScope,81,Javascript,average,Data
1792,66123864c478ba97b06a6fdd,StackForge,51,Javascript,good,Data
1793,66123864c478ba97b06a6fdd,InsightStream,74,Tableau,average,Full Stack
1794,66123864c478ba97b06a6fde,DataDevForge,56,Snowflake,average,Data
1795,66123864c478ba97b06a6fde,DataCraftsman,128,Javascript,good,Full Stack
1796,66123864c478ba97b06a6fdf,StreamSmith,114,Snowflake,good,Full Stack
1797,66123864c478ba97b06a6fdf,DataFlowX,95,React,good,Full Stack
1798,66123864c478ba97b06a6fe0,ETLGenius,87,React,average,Full Stack
1799,66123864c478ba97b06a6fe0,DataCraftsman,130,Snowflake,average,Full Stack
1800,66123864c478ba97b06a6fe1,PipelinePro,69,AWS Lambda,good,Data
1801,66123864c478ba97b06a6fe1,DataForgeX,68,Alteryx,excellent,Data
1802,66123864c478ba97b06a6fe2,DataSavvyStack,127,Javascript,good,Full Stack
1803,66123864c478ba97b06a6fe2,DataHorizon,73,SQL,good,Full Stack
1804,66123864c478ba97b06a6fe3,StackSavvy,144,Tableau,excellent,Data
1805,66123864c478ba97b06a6fe3,StackStream,81,SQL,average,Full Stack
1806,66123864c478ba97b06a6fe4,DataPulse,87,AWS Lambda,average,Full Stack
1807,66123864c478ba97b06a6fe4,DataNexus,109,AWS Lambda,excellent,Full Stack
1808,66123864c478ba97b06a6fe5,FullAnalytica,121,AWS Lambda,good,Full Stack
1809,66123864c478ba97b06a6fe5,DevForge,54,Tableau,excellent,Full Stack
1810,66123864c478ba97b06a6fe6,CodeCraftsmanX,100,Python,excellent,Data
1811,66123864c478ba97b06a6fe6,AnalytixPro,91,React,average,Data
1812,66123864c478ba97b06a6fe7,FullDataForge,94,Javascript,average,Full Stack
1813,66123864c478ba97b06a6fe7,InsightStack,96,Javascript,average,Data
1814,66123864c478ba97b06a6fe8,DataMason,131,Power BI,average,Data
1815,66123864c478ba97b06a6fe8,StreamStack,116,Angular,excellent,Data
1816,66123864c478ba97b06a6fe9,StreamStack,83,React,average,Data
1817,66123864c478ba97b06a6fe9,DataNexus,79,Python,excellent,Full Stack
1818,66123864c478ba97b06a6fea,StreamStack,78,Tableau,good,Full Stack
1819,66123864c478ba97b06a6fea,ByteBridgeX,55,Power BI,good,Data
1820,66123865c478ba97b06a6feb,StackStream,148,Javascript,good,Data
1821,66123865c478ba97b06a6feb,AnalyzeStack,112,ADF,excellent,Data
1822,66123865c478ba97b06a6fec,DataWarp,105,Power BI,average,Full Stack
1823,66123865c478ba97b06a6fec,DataCraftsman,100,AWS Lambda,excellent,Data
1824,66123865c478ba97b06a6fed,CodeCompass,139,ADF,average,Full Stack
1825,66123865c478ba97b06a6fed,DevForge,66,Alteryx,good,Full Stack
1826,66123865c478ba97b06a6fee,AnalyzeStream,64,React,good,Data
1827,66123865c478ba97b06a6fee,FullTechTrek,121,SQL,good,Full Stack
1828,66123865c478ba97b06a6fef,CodeCraftsmanData,86,Javascript,excellent,Full Stack
1829,66123865c478ba97b06a6fef,FullInsightForge,78,Power BI,good,Data
1830,66123865c478ba97b06a6ff0,CodeCraftsmanInsight,118,Javascript,average,Data
1831,66123865c478ba97b06a6ff0,FullDataNexus,135,Power BI,good,Data
1832,66123865c478ba97b06a6ff1,DataByteForge,140,Alteryx,good,Data
1833,66123865c478ba97b06a6ff1,PixelPioneer,50,Power BI,excellent,Full Stack
1834,66123865c478ba97b06a6ff2,FullStackInsight,56,Alteryx,average,Full Stack
1835,66123865c478ba97b06a6ff2,FullStreamSculpt,60,Tableau,excellent,Data
1836,66123865c478ba97b06a6ff3,ETLArchitect,126,Alteryx,excellent,Full Stack
1837,66123865c478ba97b06a6ff3,DataSavvyStack,138,React,average,Full Stack
1838,66123865c478ba97b06a6ff4,FlowForge,77,Alteryx,good,Data
1839,66123865c478ba97b06a6ff4,PipelinePro,95,ADF,good,Data
1840,66123865c478ba97b06a6ff5,ETLArchitect,89,Alteryx,excellent,Data
1841,66123865c478ba97b06a6ff5,DataSavvyInsight,97,Tableau,average,Full Stack
1842,66123865c478ba97b06a6ff6,PipelinePro,59,Python,average,Data
1843,66123865c478ba97b06a6ff6,InsightStreamX,143,Angular,good,Data
1844,66123865c478ba97b06a6ff7,FullInsightForge,74,Angular,good,Data
1845,66123865c478ba97b06a6ff7,AnalyzeAll,62,SQL,good,Data
1846,66123865c478ba97b06a6ff8,CodeCraftsmanInsight,137,Snowflake,average,Full Stack
1847,66123865c478ba97b06a6ff8,DataForgeX,108,Alteryx,average,Data
1848,66123865c478ba97b06a6ff9,WebWizardry,76,AWS Lambda,excellent,Full Stack
1849,66123865c478ba97b06a6ff9,PipelinePioneer,105,Tableau,excellent,Full Stack
1850,66123865c478ba97b06a6ffa,StreamStack,137,ADF,excellent,Data
1851,66123865c478ba97b06a6ffa,AnalyzeWise,127,SQL,good,Data
1852,66123866c478ba97b06a6ffb,StreamBuilder,121,Python,average,Full Stack
1853,66123866c478ba97b06a6ffb,FullDataInsight,52,ADF,average,Data
1854,66123866c478ba97b06a6ffc,StreamSavvy,145,Tableau,excellent,Data
1855,66123866c478ba97b06a6ffc,AnalyticaPro,98,SQL,average,Data
1856,66123866c478ba97b06a6ffd,AnalyzeStack,55,AWS Lambda,good,Full Stack
1857,66123866c478ba97b06a6ffd,DataWarp,64,Python,average,Data
1858,66123866c478ba97b06a6ffe,ByteBlast,52,Snowflake,excellent,Data
1859,66123866c478ba97b06a6ffe,DataForge,77,Snowflake,excellent,Data
1860,66123866c478ba97b06a6fff,PixelForge,90,React,average,Data
1861,66123866c478ba97b06a6fff,TrendTrek,133,Python,average,Data
1862,66123866c478ba97b06a7000,Insightify,101,Tableau,good,Data
1863,66123866c478ba97b06a7000,AnalyticsPulse,148,Snowflake,excellent,Full Stack
1864,66123866c478ba97b06a7001,DataDevForge,54,ADF,excellent,Full Stack
1865,66123866c478ba97b06a7001,DataCraftsman,118,React,average,Data
1866,66123866c478ba97b06a7002,StackSpotter,83,SQL,good,Full Stack
1867,66123866c478ba97b06a7002,TechTrek,115,Tableau,average,Data
1868,66123866c478ba97b06a7003,ByteBridgeData,114,Javascript,good,Full Stack
1869,66123866c478ba97b06a7003,ByteBridgeX,136,Power BI,average,Full Stack
1870,66123866c478ba97b06a7004,TechTrek,145,Python,average,Data
1871,66123866c478ba97b06a7004,FullStreamSculpt,74,Alteryx,excellent,Full Stack
1872,66123866c478ba97b06a7005,StreamBuilder,100,Tableau,good,Data
1873,66123866c478ba97b06a7005,ETLGenius,127,Angular,average,Data
1874,66123866c478ba97b06a7006,FullDataNexus,74,Snowflake,excellent,Data
1875,66123866c478ba97b06a7006,CodeCraftsmanX,114,Alteryx,excellent,Full Stack
1876,66123866c478ba97b06a7007,StreamSculpt,114,Tableau,excellent,Data
1877,66123866c478ba97b06a7007,AppAlchemy,130,Tableau,average,Data
1878,66123866c478ba97b06a7008,StackForge,63,ADF,average,Full Stack
1879,66123866c478ba97b06a7008,DataSavvyStack,63,ADF,average,Full Stack
1880,66123866c478ba97b06a7009,InsightStack,149,Alteryx,average,Data
1881,66123866c478ba97b06a7009,DataTrekker,138,AWS Lambda,excellent,Full Stack
1882,66123866c478ba97b06a700a,FullDataInsight,71,AWS Lambda,average,Full Stack
1883,66123866c478ba97b06a700a,StreamBuilder,117,AWS Lambda,good,Full Stack
1884,66123866c478ba97b06a700b,StreamSmith,99,Alteryx,average,Data
1885,66123866c478ba97b06a700b,DataSculptor,110,Alteryx,average,Data
1886,66123867c478ba97b06a700c,ByteBlast,148,ADF,excellent,Data
1887,66123867c478ba97b06a700c,CodeCraftsmanX,78,AWS Lambda,good,Full Stack
1888,66123867c478ba97b06a700d,AnalyzeByte,70,SQL,excellent,Data
1889,66123867c478ba97b06a700d,InsightStreamX,117,Snowflake,average,Full Stack
1890,66123867c478ba97b06a700e,StackStream,120,Python,excellent,Data
1891,66123867c478ba97b06a700e,TrendTerra,109,SQL,excellent,Data
1892,66123867c478ba97b06a700f,DataStack,100,Alteryx,good,Full Stack
1893,66123867c478ba97b06a700f,InsightGenius,86,Alteryx,good,Full Stack
1894,66123867c478ba97b06a7010,StackStream,126,React,excellent,Data
1895,66123867c478ba97b06a7010,StackSavvyInsight,66,React,excellent,Full Stack
1896,66123867c478ba97b06a7011,DataTrekker,120,React,excellent,Full Stack
1897,66123867c478ba97b06a7011,StackSavvyInsight,80,SQL,average,Data
1898,66123867c478ba97b06a7012,DataHorizon,150,Angular,good,Data
1899,66123867c478ba97b06a7012,DataForgeX,148,AWS Lambda,excellent,Full Stack
1900,66123867c478ba97b06a7013,DataScope,58,ADF,excellent,Full Stack
1901,66123867c478ba97b06a7013,FullDataForge,133,Javascript,good,Data
1902,66123867c478ba97b06a7014,AppAlchemy,93,Angular,excellent,Data
1903,66123867c478ba97b06a7014,AnalyzeRight,73,AWS Lambda,excellent,Data
1904,66123867c478ba97b06a7015,StackSavvy,92,React,good,Data
1905,66123867c478ba97b06a7015,PixelPulse,108,React,average,Data
1906,66123867c478ba97b06a7016,CodeCraftsmanData,134,Javascript,excellent,Full Stack
1907,66123867c478ba97b06a7016,FullTechTrek,150,SQL,average,Data
1908,66123867c478ba97b06a7017,ETLArchitect,106,Python,excellent,Data
1909,66123867c478ba97b06a7017,AnalyzeByte,68,ADF,good,Data
1910,66123867c478ba97b06a7018,StackStream,141,Tableau,good,Data
1911,66123867c478ba97b06a7018,CodeCrafter,73,Python,excellent,Data
1912,66123867c478ba97b06a7019,DataForge,108,ADF,good,Data
1913,66123867c478ba97b06a7019,InsightSavvy,66,SQL,good,Data
1914,66123867c478ba97b06a701a,AnalytixPro,97,React,average,Data
1915,66123867c478ba97b06a701a,StackSculptor,105,Tableau,excellent,Full Stack
1916,66123867c478ba97b06a701b,DataStack,113,Python,good,Full Stack
1917,66123867c478ba97b06a701b,InsightStreamX,106,Alteryx,good,Data
1918,66123867c478ba97b06a701c,StackCraftsmanData,87,Snowflake,good,Full Stack
1919,66123867c478ba97b06a701c,TechTrek,83,Python,average,Data
1920,66123867c478ba97b06a701d,FullDataNexus,61,Javascript,good,Data
1921,66123867c478ba97b06a701d,DataStacker,105,Alteryx,excellent,Data
1922,66123867c478ba97b06a701e,TechTrek,68,ADF,excellent,Full Stack
1923,66123867c478ba97b06a701e,DataFlowX,82,Tableau,average,Full Stack
1924,66123868c478ba97b06a701f,ByteBridgeData,113,Angular,average,Full Stack
1925,66123868c478ba97b06a701f,DataFlowX,68,Tableau,good,Data
1926,66123868c478ba97b06a7020,DataPulse,109,Alteryx,average,Data
1927,66123868c478ba97b06a7020,DataDevForge,90,Power BI,good,Data
1928,66123868c478ba97b06a7021,DataForge,50,React,excellent,Full Stack
1929,66123868c478ba97b06a7021,PipelinePioneer,80,Angular,average,Data
1930,66123868c478ba97b06a7022,AnalyzeStream,122,SQL,excellent,Data
1931,66123868c478ba97b06a7022,FullDataForge,88,AWS Lambda,average,Data
1932,66123868c478ba97b06a7023,AnalyzeStack,133,SQL,good,Full Stack
1933,66123868c478ba97b06a7023,DataHorizon,53,Alteryx,average,Data
1934,66123868c478ba97b06a7024,DataCraftsmanX,71,Tableau,good,Full Stack
1935,66123868c478ba97b06a7024,StackStream,89,Tableau,good,Data
1936,66123868c478ba97b06a7025,InsightForge,74,SQL,excellent,Data
1937,66123868c478ba97b06a7025,DataTrekker,107,Angular,excellent,Full Stack
1938,66123868c478ba97b06a7026,ByteBlast,64,React,excellent,Full Stack
1939,66123868c478ba97b06a7026,CodeCrafter,135,Angular,average,Full Stack
1940,66123868c478ba97b06a7027,DataForgeX,148,Angular,good,Full Stack
1941,66123868c478ba97b06a7027,AnalyzeWise,147,Tableau,average,Full Stack
1942,66123868c478ba97b06a7028,AppArchitect,70,Snowflake,average,Full Stack
1943,66123868c478ba97b06a7028,TechTerra,85,Alteryx,good,Data
1944,66123868c478ba97b06a7029,PixelPioneer,81,Snowflake,good,Full Stack
1945,66123868c478ba97b06a7029,FullTechTrek,150,Python,average,Data
1946,66123868c478ba97b06a702a,StackSavvyInsight,146,Power BI,excellent,Data
1947,66123868c478ba97b06a702a,WebWarp,133,Tableau,average,Data
1948,66123868c478ba97b06a702b,StreamSculpt,124,Snowflake,excellent,Data
1949,66123868c478ba97b06a702b,ByteBlast,71,SQL,good,Full Stack
1950,66123869c478ba97b06a702c,DataSculptor,144,Angular,good,Data
1951,66123869c478ba97b06a702c,DataCraftsmanX,134,Angular,good,Full Stack
1952,66123869c478ba97b06a702d,DevDynamo,82,Python,good,Full Stack
1953,66123869c478ba97b06a702d,CodeCraftsmanInsight,136,Python,excellent,Data
1954,66123869c478ba97b06a702e,AnalyzeWise,77,Javascript,good,Full Stack
1955,66123869c478ba97b06a702e,FullTechTrek,119,Angular,good,Full Stack
1956,66123869c478ba97b06a702f,ByteBridgeX,108,Python,good,Data
1957,66123869c478ba97b06a702f,DataFlowX,121,Alteryx,excellent,Full Stack
1958,66123869c478ba97b06a7030,StreamSavvy,141,Javascript,good,Data
1959,66123869c478ba97b06a7030,ByteBridgeData,75,Power BI,excellent,Data
1960,66123869c478ba97b06a7031,ByteBlast,52,Tableau,good,Data
1961,66123869c478ba97b06a7031,AnalyticaPro,139,Angular,excellent,Data
1962,66123869c478ba97b06a7032,StackSavvyInsight,65,Snowflake,average,Data
1963,66123869c478ba97b06a7032,CodeCraftsmanData,118,Snowflake,average,Data
1964,66123869c478ba97b06a7033,DataForgeX,90,SQL,excellent,Full Stack
1965,66123869c478ba97b06a7033,CodeCraftsmanData,61,Angular,excellent,Data
1966,66123869c478ba97b06a7034,StreamStack,73,Power BI,excellent,Data
1967,66123869c478ba97b06a7034,StackStream,129,AWS Lambda,good,Data
1968,66123869c478ba97b06a7035,StreamStack,139,React,excellent,Full Stack
1969,66123869c478ba97b06a7035,DataByteForge,122,React,average,Full Stack
1970,66123869c478ba97b06a7036,DataHorizon,142,ADF,average,Data
1971,66123869c478ba97b06a7036,StackCraftsmanData,52,ADF,excellent,Full Stack
1972,66123869c478ba97b06a7037,CodeCompass,85,ADF,good,Full Stack
1973,66123869c478ba97b06a7037,CodeCraftsmanData,133,React,good,Data
1974,66123869c478ba97b06a7038,DataSavvyStack,143,Tableau,excellent,Full Stack
1975,66123869c478ba97b06a7038,InsightStreamX,84,Power BI,average,Full Stack
1976,66123869c478ba97b06a7039,AnalyzeWise,121,Snowflake,average,Data
1977,66123869c478ba97b06a7039,ByteBridgeData,54,Power BI,excellent,Data
1978,66123869c478ba97b06a703a,DataNexus,99,Alteryx,good,Full Stack
1979,66123869c478ba97b06a703a,StreamStack,84,Alteryx,average,Data
1980,6612386ac478ba97b06a703b,PixelForge,126,React,excellent,Full Stack
1981,6612386ac478ba97b06a703b,InsightStreamX,56,Snowflake,average,Full Stack
1982,6612386ac478ba97b06a703c,InsightStream,148,Angular,excellent,Data
1983,6612386ac478ba97b06a703c,FullInsightForge,73,ADF,good,Data
1984,6612386ac478ba97b06a703d,InsightForge,114,Alteryx,excellent,Data
1985,6612386ac478ba97b06a703d,AppAlchemy,143,Angular,excellent,Data
1986,6612386ac478ba97b06a703e,TrendTrack,61,Power BI,excellent,Full Stack
1987,6612386ac478ba97b06a703e,InsightSavvy,130,Javascript,good,Full Stack
1988,6612386ac478ba97b06a703f,DataForge,92,Javascript,excellent,Data
1989,6612386ac478ba97b06a703f,StackSpotter,79,Angular,excellent,Full Stack
1990,6612386ac478ba97b06a7040,WebWarp,79,Angular,average,Full Stack
1991,6612386ac478ba97b06a7040,DevDynamo,134,ADF,excellent,Data
1992,6612386ac478ba97b06a7041,DataForgeX,59,Power BI,good,Data
1993,6612386ac478ba97b06a7041,DataByteForge,53,Alteryx,average,Data
1994,6612386ac478ba97b06a7042,InsightStreamX,94,SQL,good,Data
1995,6612386ac478ba97b06a7042,TrendTrack,75,React,good,Full Stack
1996,6612386ac478ba97b06a7043,InsightStream,133,AWS Lambda,average,Data
1997,6612386ac478ba97b06a7043,DataStacker,146,AWS Lambda,excellent,Full Stack
1998,6612386ac478ba97b06a7044,StreamStack,135,React,excellent,Data
1999,6612386ac478ba97b06a7044,StackSavvyInsight,64,Python,average,Data
